1	68.46101289925798
4	67.9161678854733
6	66.04282710010592
8	66.03624689867326
10	64.4738316844347
12	61.955735089324165
16	61.95302802557151
17	61.88110118626723
18	60.19169129958924
19	59.89295866353869
23	59.36640098004594
26	58.3465776140481
29	57.73370430629993
31	57.400881204407156
36	57.2974401204585
37	54.88661912928082
38	52.85067618734887
39	50.86454037347163
42	48.51917928670584
44	48.51835370255819
47	47.78425914516605
51	46.63586433655759
54	46.63571726285227
55	45.66616857280169
56	45.665992912960775
57	45.66475893401942
61	43.881131414114876
65	42.68672056475664
67	42.510745142781815
68	41.37539302021851
69	40.37534751740597
73	39.2431842417243
74	39.24316625949834
78	38.8709746516816
79	38.86029621501119
85	38.85995541282111
86	38.76090300382645
90	38.76084650236293
92	37.46784675284865
93	36.821361993737085
94	35.87128841874554
97	35.18216976715895
98	33.81073919123199
99	33.8105056071405
106	32.846769250346235
108	31.142331831378364
114	30.21971505606931
121	27.54013693672789
131	27.338703859702512
139	27.107669031663413
140	26.111979113199794
142	25.838139324565866
144	22.78920705145367
147	21.99273881568641
151	21.992548780683286
154	20.606355129948145
164	19.26996948843479
166	17.979614589325813
169	15.4755775070556
174	13.595295534739321
175	12.89270466820137
190	12.709000175871164
193	12.00926411039596
196	11.781028783333825
199	10.280302775252103
200	9.329129244725902
202	9.216384907270609
208	9.121316440858976
212	8.987790992008879
213	8.062044103957707
222	7.9949773520050424
224	7.502851702880287
225	6.905816463106268
226	6.7943598819739695
228	6.743218323402132
229	6.307081521110182
232	5.855321965575767
233	5.122898847299345
239	5.0774800655338055
241	4.732462666699368
245	3.7585600836293707
246	3.111323622200823
247	3.1113229770003223
249	2.933367592622927
251	2.7188563337178677
261	2.6903843434322936
264	2.6562426085832787
272	2.2897499413935596
274	2.2636382638919295
281	1.8691294168989712
283	1.8605186119233956
293	1.860518331697986
299	0.9806605168820295
307	0.9803732470438284
310	0.8996969467878015
317	0.8993822810712383
318	0.8811093344418746
319	0.8779670097173023
326	0.5751445793404955
333	0.44445807019860933
335	0.06744711989127164
342	0.041033138709132284
345	6.187772680406978E-4
474	1.4444067081971167E-4
568	4.513972060967697E-5
701	4.3689858873587784E-5
840	2.2033681563731797E-5
1088	1.624374443836584E-5
1447	4.454755268031931E-6
1590	4.417368411815676E-6
1976	4.290368734386332E-6
2040	4.09224030835974E-6
2309	2.155219432551903E-6
2651	1.5272465120140427E-6
3848	1.2540790469239213E-6
4627	1.1890119335856618E-6
4812	1.1489127121760938E-6
4945	2.3508313871525356E-7
5255	2.2979189626060045E-7
12684	2.2446322398420223E-7
14767	1.995360249357469E-7
15136	1.9701797461703298E-8
19793	1.9038565495025953E-8
21711	1.8788504563262902E-8
25347	3.759752456134977E-9
40671	2.948459131233039E-9
45425	1.7678182008856807E-9
54939	1.7465660914795288E-9
63250	1.7321143884285734E-9
71886	1.7196034930314467E-9
76166	1.5267517458195155E-9
110744	1.1729649587267606E-9
120421	8.278070394464268E-10
124412	8.141120841209117E-10
146228	8.128594125089002E-10
156239	4.945905819568478E-10
229777	3.55910436396432E-10
269568	3.4389299527774486E-10
270392	3.079221708160172E-10
303778	3.047420460862126E-10
394147	9.037257780835126E-11
412436	8.94501835868443E-11
422039	4.788104883258982E-11
449956	1.2760144157787866E-11
570081	1.1978860230344384E-11
913485	9.803887923753055E-12
963005	8.61481405400697E-12
965127	8.529530735072619E-12
