[5.620959812362017, 5.501309474359976, 3.311408579713074, -7.8059739106393655, 8.341125236934289]
[5.620959812362017, 5.270934264046476, 3.311408579713074, -7.8059739106393655, 8.341125236934289]
[5.620959812362017, 5.270934264046476, 3.0463945182675696, -7.8059739106393655, 8.341125236934289]
[5.620959812362017, 4.907636840898506, 3.0463945182675696, -7.8059739106393655, 8.341125236934289]
[5.620959812362017, 4.907636840898506, 2.974198861460507, -7.8059739106393655, 8.341125236934289]
[5.620959812362017, 4.907636840898506, 2.974198861460507, -7.8059739106393655, 8.134570464440658]
[5.620959812362017, 4.907636840898506, 2.974198861460507, -7.639788925331879, 8.134570464440658]
[5.620959812362017, 4.907636840898506, 2.974198861460507, -7.639788925331879, 7.981391567488307]
[5.505530775912852, 4.907636840898506, 2.974198861460507, -7.639788925331879, 7.981391567488307]
[5.505530775912852, 4.907636840898506, 2.974198861460507, -7.639788925331879, 7.968743562657034]
[5.505530775912852, 4.907636840898506, 2.974198861460507, -7.614840219216006, 7.968743562657034]
[5.505530775912852, 4.907636840898506, 2.911156646522605, -7.614840219216006, 7.968743562657034]
[5.505530775912852, 4.907636840898506, 2.911156646522605, -7.506376714343505, 7.968743562657034]
[5.505530775912852, 4.907636840898506, 2.911156646522605, -7.466937317172064, 7.968743562657034]
[5.505530775912852, 4.907636840898506, 2.87325334551346, -7.466937317172064, 7.968743562657034]
[5.505530775912852, 4.479077190247402, 2.87325334551346, -7.466937317172064, 7.968743562657034]
[5.505530775912852, 4.467058688416219, 2.87325334551346, -7.466937317172064, 7.968743562657034]
[5.505530775912852, 4.17599888638015, 2.87325334551346, -7.466937317172064, 7.968743562657034]
[5.505530775912852, 4.09380619620756, 2.87325334551346, -7.466937317172064, 7.968743562657034]
[5.505530775912852, 4.09380619620756, 2.6912260145426785, -7.466937317172064, 7.968743562657034]
[5.505530775912852, 4.09380619620756, 2.6912260145426785, -7.466937317172064, 7.7314754035336515]
[5.478133734353121, 4.09380619620756, 2.6912260145426785, -7.466937317172064, 7.7314754035336515]
[5.478133734353121, 4.052679317640981, 2.6912260145426785, -7.466937317172064, 7.7314754035336515]
[5.355799241003908, 4.052679317640981, 2.6912260145426785, -7.466937317172064, 7.7314754035336515]
[5.355799241003908, 3.945124461721739, 2.6912260145426785, -7.466937317172064, 7.7314754035336515]
[5.355799241003908, 3.945124461721739, 2.6912260145426785, -7.338946265982466, 7.7314754035336515]
[5.355799241003908, 3.945124461721739, 2.6912260145426785, -7.080856766536625, 7.7314754035336515]
