1	182.74187493481548
2	179.7890589318598
4	179.24393418513915
5	178.47739335373456
6	178.12277098014667
9	177.11511163680507
10	176.99531299394522
13	176.26872426102068
16	175.25450151215324
18	172.65193665628595
19	168.7999466306673
20	166.64548971409891
21	161.69499848125048
22	160.67936046786144
24	160.03798854651066
25	156.1264934499414
27	154.88895585460466
28	154.8741308531496
30	154.72804046545724
31	154.7232694173954
34	154.72178443977631
35	153.7022518225412
36	152.59541287411602
37	152.38697048104947
38	149.96169350542942
40	147.14593753803024
41	146.61930852166023
44	145.0023521051257
49	144.99942807802455
50	144.8346389254657
53	142.55780159768062
54	142.43580714732735
58	141.9533431686843
62	141.33941492749722
63	141.15929191718732
66	140.45621333991377
68	139.1955666869231
71	138.99432858719183
73	135.7228368457646
74	131.93194748638462
77	130.1224559293214
79	127.16389506489178
81	126.12015972487562
83	125.79027974624631
85	122.52976160985956
86	118.98536353576048
88	118.55223048018951
92	118.09558594690942
94	117.97756372087137
96	117.78809454131486
98	117.7121299708655
99	116.35713840683323
104	112.60428850412973
105	112.37936825352925
107	111.14380739174098
112	110.99482477209145
115	110.63879681530545
130	110.63828274595215
133	105.44949477417043
138	105.3615652374347
141	102.12297614494605
145	101.22057306373243
149	100.66348555209586
150	100.21877410954909
152	100.1747362315637
157	97.4415751899672
160	91.8358849209444
162	91.8235179994044
164	91.35145643226399
165	90.38937178829893
169	90.26799686148905
170	89.71467199195297
173	87.28186890718779
176	85.88977802060532
178	85.05705786419792
179	84.18597985494019
185	82.54115321626995
191	81.48501023388349
194	79.2320566906759
205	79.16323530282031
207	79.16313501815381
209	79.15832084116286
210	78.88926892804396
212	74.77648121616625
214	73.02199717997887
216	70.61041719050424
217	70.34544772599605
220	69.92495868656384
221	65.46381206053391
225	63.75794914852685
231	63.577081333078795
238	57.96724484831712
242	57.24395683740252
243	57.23222053154683
244	57.166194665325335
245	54.571296691230856
250	54.46400563348193
252	52.80062208972667
258	52.76633607880642
261	51.35289304015019
266	51.13608960365468
269	51.089862029603566
272	50.22791256890488
276	50.0747180445569
280	48.67181821906481
281	47.552166340632965
284	47.031748562927206
286	45.95783122934284
288	45.80088878955033
292	44.58774034137397
293	44.57935623364958
294	42.441752339925955
297	41.76541807931687
301	41.76526169427728
304	38.94683485325422
307	38.24392562299581
312	35.61717775498545
324	33.713361017513286
335	33.61961868734057
340	33.19601462285482
344	32.0649439657769
345	32.05080703997837
346	31.946368331258125
348	31.41334985288452
349	30.60881118782148
350	29.41676711342216
351	28.69542167061617
356	28.493071814174424
360	28.221914387180664
367	26.889901116266163
369	26.617918791555365
370	26.563440155186786
371	26.38829903997756
386	26.387891504559356
388	26.387778969511373
389	26.28775666838603
392	24.507216714994815
394	23.24807835172924
399	23.072053691025825
405	23.029955228828264
413	23.02258571483283
420	22.685127146412157
421	22.446644337036904
423	20.287162090036524
428	20.24343571557563
434	20.242224175646644
443	19.909470547725757
450	18.64157515662459
454	15.88753346443695
455	14.071757925153733
459	14.071735132124012
487	13.987463036553692
496	12.33188010144381
505	10.855461084787526
514	10.46723034430129
519	10.177056331669656
521	9.730629892096411
536	9.310367715900957
549	9.278575695251384
552	9.177318854513985
559	7.916527969435503
571	6.3508986514030354
577	5.1100168044229015
587	5.110005704166436
588	4.782096130766699
596	3.584370416719765
599	2.6861998195114936
610	2.4893962709990043
629	2.114838775010685
650	1.576078190821338
653	1.5351976982637467
662	1.5351558592437753
668	1.1580303395939866
669	0.8899321661120444
687	0.7527883016755049
711	0.6555657844577756
712	0.5500987760160342
717	0.28192093602812673
720	0.01644993961921018
731	0.0019573922508598907
769	8.508299703684378E-4
832	2.5112811507841645E-4
842	1.8670684725510303E-5
923	5.916856333460438E-6
1988	3.145486794454125E-6
3545	6.972414183773598E-7
4035	4.963050953019846E-7
4174	3.8140088751578346E-7
5792	1.473234061860142E-7
6640	8.179339840977967E-8
8562	5.8949350130129976E-8
9291	5.534451002040587E-8
9357	4.166384197160386E-8
9844	3.7850543284682654E-8
14881	3.7603431589111876E-8
21864	1.1251509145888372E-8
23990	8.792557191137318E-9
24616	4.680467215896345E-9
25572	3.717847580765638E-9
38886	3.66716957153398E-9
40098	2.959798706587828E-9
40318	2.6917787201401398E-9
51970	2.6083379706041975E-9
55250	2.4639693508935188E-9
106782	2.397295863771006E-9
113156	1.1832486739403945E-9
145214	2.365061363000108E-10
201217	1.833004853038756E-10
241084	1.6865156057238963E-10
253854	1.0257486747877766E-10
323359	3.990658215646314E-11
522356	2.623197422244382E-11
579959	2.2740616784878803E-11
721874	1.560923327363284E-11
877695	1.3340993071524326E-11
889032	1.0938157442874628E-11
963080	1.0524428518420896E-11
